team_id,home_team_name,home_team_abbv,away_team_id,away_team_name,away_team_abbv,match_id,match_play_time,match_created_at,home_team_games_won,away_team_games_won,winner_team_id,loser_team_id,match_map_id,match_map,map_mode,host_Score,guest_score,winning_team_id,losing_team_id,player_id,first_name,last_name,alias,game_map,game_mode,stats_player_id,average_speed,highest_streak,untraded_deaths,traded_deaths,tacticals_used,lethals_used,dead_silence_time,total_kills,total_deaths,total_assists,total_score,untraded_kills,traded_kills,damage_dealt,friendly_damage,distance_traveled,control_tiers_captured,bombs_planted,bombs_defused,sneak_defuses,hp_hill_time,hp_hill_time_contested,aces,first_blood_kills,rotation_kills,kill_death_ratio
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL Hardpoint,268,174.6244049,4,26,6,12,13,42,28,32,5,3390,18,10,3064,86,53571.19141,,,,,14,1,0,1,7,0.88
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL Hardpoint,425,186.7106781,5,19,9,5,9,138,25,28,13,4400,18,8,3665,1,63978.86328,,,,,20,2,0,0,7,0.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id,home_team_name,home_team_abbv,away_team_id,away_team_name,away_team_abbv,match_id,match_play_time,match_created_at,home_team_games_won,away_team_games_won,winner_team_id,loser_team_id,match_map_id,match_map,map_mode,host_Score,guest_score,winning_team_id,losing_team_id,player_id,first_name,last_name,alias,game_map,game_mode,stats_player_id,average_speed,highest_streak,untraded_deaths,traded_deaths,tacticals_used,lethals_used,dead_silence_time,total_kills,total_deaths,total_assists,total_score,untraded_kills,traded_kills,damage_dealt,friendly_damage,distance_traveled,control_tiers_captured,bombs_planted,bombs_defused,sneak_defuses,hp_hill_time,hp_hill_time_contested,aces,first_blood_kills,rotation_kills,kill_death_ratio
10,London Royal Ravens,LDN,16,Seattle Surge,SEA,8643,1670616000,1664399845,1,3,16,10,19572,Breenbergh Hotel,CDL Hardpoint,68,250,16,10,44,Obaid,Asim,Asim,Breenbergh Hotel,CDL Hardpoint,44,211.4099121,2,14,3,6,6,71,14,17,2,2135,10,4,1774,3,45633.19141,,,,,16,3,0,0,5,0.82
,,,,,,,,,,,,,19573,Mercado Las Almas,CDL SnD,6,4,10,16,61,Trei,Morris,Zer0,Breenbergh Hotel,CDL Hardpoint,61,192.5139771,3,12,5,6,4,0,8,17,5,1625,5,3,1323,30,42691.57813,,,,,25,3,0,0,1,0.47
,,,,,,,,,,,,,19574,Breenbergh Hotel,CDL Control,2,3,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,19575,Mercado Las Almas,CDL Hardpoint,235,250,16,10,361,Paul,Avila,PaulEhx,Breenbergh Hotel,CDL Hardpoint,361,215.8307495,3,16,3,10,6,52,12,19,5,2235,5,7,1525,0,42207.86328,,,,,31,2,0,0,2,0.63
,,,,,,,,,,,,,19576,El Asilo,CDL SnD,,,,,426,Byron,Plumridge,Nastie,Breenbergh Hotel,CDL Hardpoint,426,194.0681,2,13,7,3,3,0,9,20,6,1370,5,4,1149,0,41400.27344,,,,,7,4,0,0,2,0.45
,,,,,,,,,,,,,,,,,,,,66,Lamar,Abedi,Accuracy,Mercado Las Almas,CDL SnD,44,71.87287903,2,7,1,5,8,31,7,8,2,925,5,1,1012,0,39169.74219,,2,0,0,,,0,3,0,0.88
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL SnD,61,86.00326538,10,2,1,8,10,0,11,3,1,1100,9,0,1493,1,42317.24219,,0,1,0,,,0,2,0,3.67
,,,,,,,,,,,,,,,,,,,,225,Makenzie,Kelley,Mack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,268,Daunte,Gray,Sib,Mercado Las Almas,CDL SnD,361,78.90618896,4,3,0,10,10,41,8,5,1,950,6,1,847,0,38611.60547,,0,1,0,,,0,0,0,1.6
,,,,,,,,,,,,,,,,,,,,425,Amer,Zulbeari,Pred,Mercado Las Almas,CDL SnD,426,77.44116974,4,4,2,9,8,9,6,7,3,550,4,0,906,0,39494.6875,,0,0,0,,,0,1,0,0.86
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,44,223.2982178,4,26,7,18,21,246,33,33,13,4225,19,14,4027,0,105513.8125,3,,,,,,0,2,0,1
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,61,150.9954681,6,10,7,6,16,0,25,17,7,3200,20,5,2838,79,74625.33594,2,,,,,,0,0,0,1.47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,361,165.3802185,5,16,7,16,13,165,32,23,5,3825,26,6,3249,0,76632.65625,7,,,,,,0,0,0,1.39
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,426,172.907196,4,21,6,11,15,12,20,27,7,2750,15,5,2920,20,81608.35938,7,,,,,,0,1,0,0.74
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL Hardpoint,44,219.3223877,6,18,7,20,20,63,26,25,6,3610,19,7,2803,0,73791.875,,,,,31,3,0,0,3,1.04
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL Hardpoint,61,174.5148163,4,13,7,14,15,0,19,20,5,3785,14,5,2272,0,57173.72266,,,,,101,3,0,0,1,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL Hardpoint,361,189.1428375,5,17,6,19,15,106,20,23,7,3070,17,3,2523,76,56752.34375,,,,,37,6,0,0,6,0.87
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL Hardpoint,426,179.7371826,3,10,8,11,14,0,22,18,8,3975,15,7,2550,1,57945.96875,,,,,85,5,0,0,6,1.22
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,66,125.4785767,5,3,5,6,6,0,13,8,3,3765,11,2,1248,0,30596.94141,,,,,180,8,0,0,4,1.63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,225,171.0976105,5,9,6,12,6,0,18,15,7,3345,12,6,2191,0,37686.60547,,,,,57,3,0,1,0,1.2
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,268,170.377533,4,4,6,7,9,56,14,10,9,2485,12,2,1715,0,38712.51953,,,,,37,2,0,0,2,1.4
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,425,180.6739502,6,9,1,5,2,77,28,10,1,3780,20,8,2918,0,36308.76172,,,,,23,1,0,0,4,2.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL SnD,66,87.62444305,3,5,1,10,4,30,7,8,1,675,4,1,1037,0,50127.92969,,1,0,0,,,0,2,0,0.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL SnD,225,62.23504639,3,6,1,10,9,0,4,7,3,625,2,1,845,0,31114.85156,,2,0,0,,,0,0,0,0.57
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL SnD,268,61.95951462,3,9,0,8,9,15,6,9,2,700,4,2,776,0,27884.70313,,0,0,0,,,0,0,0,0.67
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL SnD,425,81.06819153,3,4,0,7,3,37,6,8,0,600,6,0,952,35,45693.87891,,0,0,0,,,0,2,0,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,66,183.4835968,3,20,8,14,12,0,22,28,7,3100,15,7,2937,0,86308.8125,13,,,,,,0,0,0,0.79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,225,205.5575714,4,23,5,21,16,38,20,28,4,2875,15,5,2445,0,92548,10,,,,,,0,0,0,0.71
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,268,181.8434906,6,20,8,18,19,109,31,28,8,3900,23,8,3848,0,85977.28906,7,,,,,,0,2,0,1.11
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,425,190.5557861,5,17,9,14,14,149,27,26,7,3150,20,7,3178,3,94237.72656,1,,,,,,0,0,0,1.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL Hardpoint,66,157.5548553,3,14,6,13,10,0,18,20,6,3165,10,8,2257,101,47929.26953,,,,,59,4,0,0,4,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL Hardpoint,225,193.7835236,3,20,4,15,11,0,19,24,4,3175,14,5,2318,102,60346.53125,,,,,51,1,0,0,5,0.79
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL Hardpoint,268,180.1517334,5,15,8,12,15,71,26,23,6,3740,21,5,3361,1,55735.05469,,,,,24,2,0,1,3,1.13
,,,,,,,,,,,,,,,,,,,,,,,,Mercado Las Almas,CDL Hardpoint,425,154.5508423,5,16,4,11,9,169,23,20,5,4890,13,10,2497,2,50693.45313,,,,,139,9,0,0,2,1.15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id,home_team_name,home_team_abbv,away_team_id,away_team_name,away_team_abbv,match_id,match_play_time,match_created_at,home_team_games_won,away_team_games_won,winner_team_id,loser_team_id,match_map_id,match_map,map_mode,host_Score,guest_score,winning_team_id,losing_team_id,player_id,first_name,last_name,alias,game_map,game_mode,stats_player_id,average_speed,highest_streak,untraded_deaths,traded_deaths,tacticals_used,lethals_used,dead_silence_time,total_kills,total_deaths,total_assists,total_score,untraded_kills,traded_kills,damage_dealt,friendly_damage,distance_traveled,control_tiers_captured,bombs_planted,bombs_defused,sneak_defuses,hp_hill_time,hp_hill_time_contested,aces,first_blood_kills,rotation_kills,kill_death_ratio
17,Toronto Ultra,TOR,16,Seattle Surge,SEA,8652,1670794200,1664399845,3,1,17,16,19617,Embassy,CDL Hardpoint,239,250,16,17,65,Tobias Juul,Jønsson,CleanX,Embassy,CDL Hardpoint,65,212.3096008,3,31,8,10,14,0,30,39,9,4490,15,15,3626,0,77777.59375,,,,,54,4,0,0,5,0.77
,,,,,,,,,,,,,19618,Al Bagra Fortress,CDL SnD,6,3,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,19619,Breenbergh Hotel,CDL Control,3,2,17,16,264,Jamie,Craven,Insight,Embassy,CDL Hardpoint,264,156.3717651,3,16,7,9,10,0,20,22,8,3425,14,6,2759,0,60177.17188,,,,,70,4,0,0,2,0.91
,,,,,,,,,,,,,19620,Breenbergh Hotel,CDL Hardpoint,250,232,17,16,363,Eli,Bentz,Standy,Embassy,CDL Hardpoint,363,178.0207062,7,23,4,13,14,175,33,27,2,4940,24,9,3420,0,71339.85156,,,,,89,3,0,0,6,1.22
,,,,,,,,,,,,,19621,Mercado Las Almas,CDL SnD,,,,,517,Thomas,Ernst,Scrap,Embassy,CDL Hardpoint,517,151.9753876,4,14,9,3,7,57,22,23,10,4425,17,5,2498,44,61468.18359,,,,,95,5,0,0,6,0.96
,,,,,,,,,,,,,,,,,,,,66,Lamar,Abedi,Accuracy,Al Bagra Fortress,CDL SnD,65,88.65792847,2,3,3,6,5,5,4,6,3,500,4,0,812,0,27150.60938,,0,0,0,,,0,0,0,0.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,225,Makenzie,Kelley,Mack,Al Bagra Fortress,CDL SnD,264,68.25608826,6,3,0,8,7,0,9,3,1,675,5,1,1129,0,22909.52734,,0,0,0,,,0,1,0,3
,,,,,,,,,,,,,,,,,,,,268,Daunte,Gray,Sib,Al Bagra Fortress,CDL SnD,363,59.23961258,4,5,0,5,5,30,8,5,1,625,5,1,724,0,21201.49023,,0,0,0,,,0,2,0,1.6
,,,,,,,,,,,,,,,,,,,,425,Amer,Zulbeari,Pred,Al Bagra Fortress,CDL SnD,517,75.53704071,6,2,0,7,4,0,10,5,1,1050,7,2,1138,0,26029.47852,,1,0,0,,,0,1,0,2
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,65,207.7396851,4,20,11,15,15,86,22,31,13,3000,15,7,3056,12,108602.125,2,,,,,,0,0,0,0.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,264,148.4604034,6,10,6,9,8,0,31,16,8,4025,27,4,3441,69,88504.66406,8,,,,,,0,1,0,1.94
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,363,199.0068054,4,20,8,19,19,169,31,28,6,3675,24,7,3279,1,103980.5391,5,,,,,,0,3,0,1.11
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,517,184.8802032,5,21,8,5,7,94,39,29,8,4350,24,15,4177,43,96334.80469,0,,,,,,0,0,0,1.34
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,65,201.7618713,4,15,11,7,12,0,23,26,10,3545,20,3,2756,8,66177.3125,,,,,33,2,0,0,6,0.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,264,182.6071625,2,15,5,14,15,0,13,20,13,3290,10,3,2314,74,66649.5,,,,,80,5,0,0,3,0.65
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,363,177.3212433,8,17,2,14,11,97,28,19,5,3900,24,4,2711,0,62884.07422,,,,,45,7,0,0,6,1.47
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,517,158.0371399,9,16,4,3,6,38,28,20,6,5090,21,7,3223,34,57456.11719,,,,,129,1,0,1,4,1.4
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL Hardpoint,66,137.1482086,5,15,9,10,12,0,30,24,9,4580,27,3,3458,30,53804.67188,,,,,73,1,0,1,8,1.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL Hardpoint,225,172.904068,5,21,7,19,20,0,30,28,10,4655,20,11,3976,66,64084.17578,,,,,64,10,0,0,8,1.07
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL Hardpoint,268,153.8524323,3,18,11,16,22,73,19,29,14,3835,13,6,2647,59,52593.15234,,,,,91,4,0,0,4,0.66
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL Hardpoint,425,177.5528259,4,16,8,10,3,302,32,24,7,4345,24,8,3436,1,72508.75,,,,,37,2,0,0,8,1.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Al Bagra Fortress,CDL SnD,66,63.6942215,4,5,0,5,5,0,7,7,0,600,5,1,1148,0,20405.75977,,0,0,0,,,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Al Bagra Fortress,CDL SnD,225,85.03755188,2,6,1,8,8,0,3,9,2,450,3,0,325,70,27913.68555,,1,0,0,,,0,1,0,0.33
,,,,,,,,,,,,,,,,,,,,,,,,Al Bagra Fortress,CDL SnD,268,74.38140869,2,4,2,9,7,41,5,7,2,550,3,1,1040,4,25811.20703,,0,0,0,,,0,0,0,0.71
,,,,,,,,,,,,,,,,,,,,,,,,Al Bagra Fortress,CDL SnD,425,69.91298676,3,6,1,4,2,26,4,8,1,375,2,1,590,0,23814.19531,,0,0,0,,,0,1,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,66,195.8636932,4,23,6,11,9,0,19,29,8,2450,16,3,2690,1,96534.54688,4,,,,,,0,0,0,0.66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,225,195.2167816,4,22,11,19,20,0,23,33,9,3275,14,9,3422,10,98201.98438,9,,,,,,0,0,0,0.7
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,268,204.2240295,4,23,7,14,15,192,34,30,12,4150,21,13,3798,2,106965.2344,4,,,,,,0,1,0,1.13
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,425,201.8313751,4,22,9,15,5,214,28,31,9,3325,20,8,3556,1,105855.0625,0,,,,,,0,0,0,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,66,162.8583069,4,16,7,8,5,0,19,23,6,4065,13,6,2368,66,50802.41797,,,,,144,4,0,0,2,0.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,225,190.5175171,4,23,3,16,10,0,18,26,6,3050,12,6,2812,35,63228.97266,,,,,45,3,0,0,4,0.69
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,268,159.0527039,5,16,4,6,11,71,24,20,5,3780,18,6,3151,0,52134.34375,,,,,68,3,0,0,8,1.2
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,425,199.9124908,6,20,3,7,7,105,24,23,2,2785,20,4,2642,1,66480.58594,,,,,21,8,0,0,5,1.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id,home_team_name,home_team_abbv,away_team_id,away_team_name,away_team_abbv,match_id,match_play_time,match_created_at,home_team_games_won,away_team_games_won,winner_team_id,loser_team_id,match_map_id,match_map,map_mode,host_Score,guest_score,winning_team_id,losing_team_id,player_id,first_name,last_name,alias,game_map,game_mode,stats_player_id,average_speed,highest_streak,untraded_deaths,traded_deaths,tacticals_used,lethals_used,dead_silence_time,total_kills,total_deaths,total_assists,total_score,untraded_kills,traded_kills,damage_dealt,friendly_damage,distance_traveled,control_tiers_captured,bombs_planted,bombs_defused,sneak_defuses,hp_hill_time,hp_hill_time_contested,aces,first_blood_kills,rotation_kills,kill_death_ratio
17,Toronto Ultra,TOR,16,Seattle Surge,SEA,8811,1683324000,1665871320,3,0,17,16,20097,Breenbergh Hotel,CDL Hardpoint,250,168,17,16,65,Tobias Juul,Jønsson,CleanX,Breenbergh Hotel,CDL Hardpoint,65,196.6826477,7,13,8,14,12,116,29,21,7,4635,27,2,3057,1,75588.46875,,,,,56,6,0,0,7,1.38
,,,,,,,,,,,,,20098,Embassy,CDL SnD,6,3,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,20099,Breenbergh Hotel,CDL Control,3,0,17,16,264,Jamie,Craven,Insight,Breenbergh Hotel,CDL Hardpoint,264,155.2334137,5,10,8,12,11,0,27,18,13,5295,20,7,2909,30,51561.89453,,,,,118,8,0,0,5,1.5
,,,,,,,,,,,,,20100,Embassy,CDL Hardpoint,,,,,428,Charlie,Hicks,Hicksy,Breenbergh Hotel,CDL Hardpoint,428,173.016098,4,13,9,13,10,120,19,22,10,4510,15,4,2513,0,61202.53125,,,,,96,2,0,0,4,0.86
,,,,,,,,,,,,,20101,Breenbergh Hotel,CDL SnD,,,,,517,Thomas,Ernst,Scrap,Breenbergh Hotel,CDL Hardpoint,517,172.709549,3,15,5,5,9,0,28,20,10,4725,19,9,3567,0,58643.08594,,,,,72,12,0,0,4,1.4
,,,,,,,,,,,,,,,,,,,,66,Lamar,Abedi,Accuracy,Embassy,CDL SnD,65,81.65294647,2,6,2,4,3,37,6,8,0,600,2,3,631,0,33137.53516,,0,0,0,,,0,2,0,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,225,Makenzie,Kelley,Mack,Embassy,CDL SnD,264,97.40550232,4,3,0,6,8,0,7,5,1,1055,5,1,1068,20,38379.92578,,0,1,0,,,0,1,0,1.4
,,,,,,,,,,,,,,,,,,,,268,Daunte,Gray,Sib,Embassy,CDL SnD,428,76.06758881,2,6,1,5,8,27,5,8,0,900,2,2,739,12,30811.62695,,2,0,0,,,0,0,0,0.63
,,,,,,,,,,,,,,,,,,,,425,Amer,Zulbeari,Pred,Embassy,CDL SnD,517,98.27835846,3,4,0,2,3,21,9,5,1,900,6,1,1176,0,39650.83203,,0,0,0,,,0,0,0,1.8
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,65,223.6408386,3,12,9,19,16,67,23,21,6,2625,15,8,2339,28,81142.75,4,,,,,,0,1,0,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,264,177.4915924,3,8,6,14,11,0,18,14,7,2605,14,4,1891,91,61396.72266,7,,,,,,0,0,0,1.29
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,428,205.1160431,3,12,6,16,9,56,16,18,8,2375,12,4,2078,0,70459.60938,7,,,,,,0,0,0,0.89
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,517,185.7931824,4,13,5,9,8,0,27,18,13,3775,17,9,3632,69,67647.22656,1,,,,,,0,1,0,1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,66,187.5620575,3,22,4,16,10,0,18,26,9,3290,10,8,2673,48,58164.63281,,,,,53,9,0,1,4,0.69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,225,201.1985931,5,19,7,9,10,75,19,26,10,3170,12,7,2597,0,68716.35156,,,,,27,8,0,0,4,0.73
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,268,181.1136322,4,20,5,18,17,0,21,25,4,3590,15,6,2805,62,57985.94922,,,,,56,8,0,0,2,0.84
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Hardpoint,425,184.7917786,3,20,6,11,6,71,23,26,7,4010,14,9,2535,0,62715.94141,,,,,61,6,0,0,2,0.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL SnD,66,94.98116302,3,5,1,8,6,49,9,7,1,900,8,1,1183,0,36104.61719,,0,0,0,,,0,3,0,1.29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL SnD,225,105.3059158,2,3,3,7,6,41,4,7,3,900,3,0,771,0,43897.67188,,3,0,0,,,0,0,0,0.57
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL SnD,268,108.9562149,2,3,1,6,8,0,4,7,1,455,3,1,957,30,42935.60547,,0,0,0,,,0,2,0,0.57
,,,,,,,,,,,,,,,,,,,,,,,,Embassy,CDL SnD,425,107.4039307,5,4,2,5,5,71,9,6,1,975,5,1,966,0,44533.34766,,0,0,0,,,0,1,0,1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,66,175.0126953,2,14,6,11,11,0,18,20,7,2265,13,5,2238,28,57085.39844,0,,,,,,0,0,0,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,225,206.6803589,2,17,5,16,11,44,17,22,4,2050,12,5,1925,0,68599.94531,3,,,,,,0,0,0,0.77
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,268,197.1326294,2,12,7,17,18,0,15,20,9,2150,8,7,2225,97,67502.10156,2,,,,,,0,0,0,0.75
,,,,,,,,,,,,,,,,,,,,,,,,Breenbergh Hotel,CDL Control,425,197.7015686,3,15,7,17,9,91,21,22,6,2400,12,9,2716,1,68512.42188,1,,,,,,0,1,0,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id,home_team_name,home_team_abbv,away_team_id,away_team_name,away_team_abbv,match_id,match_play_time,match_created_at,home_team_games_won,away_team_games_won,winner_team_id,loser_team_id,match_map_id,match_map,map_mode,host_Score,guest_score,winning_team_id,losing_team_id,player_id,first_name,last_name,alias,game_map,game_mode,stats_player_id,average_speed,highest_streak,untraded_deaths,traded_deaths,tacticals_used,lethals_used,dead_silence_time,total_kills,total_deaths,total_assists,total_score,untraded_kills,traded_kills,damage_dealt,friendly_damage,distance_traveled,control_tiers_captured,bombs_planted,bombs_defused,sneak_defuses,hp_hill_time,hp_hill_time_contested,aces,first_blood_kills,rotation_kills,kill_death_ratio
138,Boston Breach,BOS,16,Seattle Surge,SEA,8798,1684101600,1665871319,1,3,16,138,20182,Zarqwa Hydroelectric,CDL Hardpoint,219,250,16,138,223,Reece,Drost,Vivid,Zarqwa Hydroelectric,CDL Hardpoint,223,221.7473297,3,16,10,12,17,120,20,26,5,3280,15,5,2309,0,86036.25,,,,,18,5,0,0,3,0.77
,,,,,,,,,,,,,20183,El Asilo,CDL SnD,5,6,16,138,227,Joseph,Conley,Owakening,Zarqwa Hydroelectric,CDL Hardpoint,227,179.7398376,3,13,8,18,13,0,17,21,7,3085,14,3,2189,3,69757.65625,,,,,48,6,0,1,0,0.81
